href,title
https://www.seloger-bureaux-commerces.com/annonce/detail/direct/210041511,Local d'activités à vendre - Montreuil - 3 000 000 € - 1 150 m² d'espace de stockage
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/cambronne-garibaldi/251534001.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 450 000 € - 2 pièces, 1 chambre, 45 m², Étage 3/7"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/251533457.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 290 000 € - 2 pièces, 1 chambre, 28 m², Étage 1/4"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/251276261.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 629 000 € - 4 pièces, 3 chambres, 80 m², Étage 4/10"
https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/250904639.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 20ème - 329 000 € - 2 pièces, 1 chambre, 38 m², Étage 2/6"
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/alleray-procession/251527499.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 460 000 € - 2 pièces, 1 chambre, 43 m², Étage 6/7"
https://www.bellesdemeures.com/251134319/detail.htm,"Appartement à vendre - Paris 17ème - 1 190 000 € - 3 pièces, 1 chambre, 76,7 m², Étage 2/6"
https://www.bellesdemeures.com/251415605/detail.htm,"Appartement à vendre - Paris 8ème - 1 250 000 € - 3 pièces, 2 chambres, 86 m², Étage 2/2"
https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/nation-alexandre-dumas/251617461.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 11ème - 649 000 € - 2 pièces, 1 chambre, 59 m², Étage 3/6"
https://www.bellesdemeures.com/250894455/detail.htm,"Maison à vendre - Paris 13ème - 1 700 000 € - 6 pièces, 3 chambres, 155,7 m², 42,2 m² de terrain"
https://www.bellesdemeures.com/251134405/detail.htm,"Appartement à vendre - Paris 16ème - 2 490 000 € - 5 pièces, 3 chambres, 147,5 m², Étage 6/7"
https://www.bellesdemeures.com/251312283/detail.htm,"Appartement à vendre - Paris 20ème - 890 000 € - 3 pièces, 2 chambres, 82 m², Étage 3/7"
https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/250589093.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 10ème - 660 000 € - 3 pièces, 2 chambres, 63 m², Étage 5/6"
https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/salpetriere-austerlitz/251560505.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 13ème - 165 000 € - 1 pièce, 20 m², RDC/5"
https://www.seloger.com/annonces/achat/appartement/paris-4eme-75/saint-merri/251443867.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 4ème - 432 000 € - 1 pièce, 1 chambre, 40 m², Étage 2/2"
https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/250912245.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 13ème - 415 000 € - 2 pièces, 1 chambre, 37 m², Étage 1/6"
https://www.bellesdemeures.com/251009749/detail.htm,"Appartement à vendre - Paris 17ème - 1 050 000 € - 3 pièces, 1 chambre, 67,6 m², Étage 5/7"
https://www.bellesdemeures.com/251554179/detail.htm,"Appartement à vendre - Paris 9ème - 1 580 000 € - 4 pièces, 2 chambres, 90,1 m², 5ème étage"
https://www.seloger.com/annonces/achat/appartement/montreuil-93/250604271.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Montreuil - 449 900 € - 5 pièces, 4 chambres, 115 m², Étage 1/2"
https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/manin-jaures/251640139.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 19ème - 839 000 € - 4 pièces, 3 chambres, 97 m², Étage 2/7"
https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/hoche-friedland/250816359.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 17ème - 832 000 € - 3 pièces, 1 chambre, 74,7 m², RDC/6"
https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/jardin-de-reuilly/250897287.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 12ème - 506 000 € - 2 pièces, 1 chambre, 44 m², Étage 5/6"
https://www.seloger.com/annonces/achat/appartement/paris-5eme-75/val-de-grace/250894439.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 5ème - 820 000 € - 2 pièces, 2 chambres, 58 m², Étage 5/6"
https://www.bellesdemeures.com/251229949/detail.htm,"Appartement à vendre - Paris 4ème - 490 000 € - 2 pièces, 1 chambre, 30,2 m², Étage 2/6"
https://www.bellesdemeures.com/251563077/detail.htm,"Appartement à vendre - Paris 16ème - 1 410 000 € - 4 pièces, 2 chambres, 108,4 m², Étage 3/8"
https://www.bellesdemeures.com/251527217/detail.htm,"Appartement à vendre - Neuf - Paris 8ème - 695 000 € - 2 pièces, 1 chambre, 45 m², Étage 6/6"
https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/grange-aux-belles-terrage/251517927.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 10ème - 680 000 € - 3 pièces, 2 chambres, 68,4 m², Étage 3/3"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/251523479.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Neuf - Paris 18ème - 689 000 € - 3 pièces, 2 chambres, 52 m², Étage 3/3"
https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/archives/250638827.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 3ème - 688 000 € - 3 pièces, 1 chambre, 54,2 m², Étage 6/7"
https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/251624053.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 20ème - 380 000 € - 2 pièces, 1 chambre, 46 m²"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/251594077.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 508 000 € - 2 pièces, 1 chambre, 46 m², Étage 2/6"
https://www.bellesdemeures.com/251524387/detail.htm,"Appartement à vendre - Neuf - Paris 16ème - 2 490 000 € - 5 pièces, 3 chambres, 147,1 m², Étage 6/7"
https://www.seloger.com/annonces/achat/appartement/boulogne-billancourt-92/vaillant-sembat/250526703.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Boulogne Billancourt - 379 000 € - 2 pièces, 1 chambre, 43 m², Étage 1/6"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/250219533.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Neuf - Paris 18ème - 1 090 000 € - 5 pièces, 4 chambres, 138 m², Étage 1/8"
https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/vallee-de-fecamp/251281179.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 12ème - 860 000 € - 5 pièces, 3 chambres, 99 m², Étage 1/6"
https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/jardin-de-reuilly/251458887.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 12ème - 465 000 € - 3 pièces, 1 chambre, 48 m², 5 étages"
https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/251543129.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 17ème - 770 000 € - 3 pièces, 2 chambres, 73 m², Étage 3/6"
https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/251515363.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 8ème - 420 000 € - 1 pièce, 27 m², Étage 8/8"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/246701053.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 300 000 € - 2 pièces, 1 chambre, 37 m², Étage 3/5"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/251630827.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D2#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 435 000 € - 3 pièces, 2 chambres, 56 m², Étage 3/4"
https://www.bellesdemeures.com/251558427/detail.htm,"Appartement à vendre - Paris 3ème - 1 295 000 € - 2 pièces, 1 chambre, 65,1 m², 1er étage"
