href,title
https://www.bellesdemeures.com/249755347/detail.htm,"Appartement à vendre - Paris 17ème - 3 100 000 € - 6 pièces, 5 chambres, 183,6 m², Étage 3/7"
https://www.bellesdemeures.com/249707457/detail.htm,"Appartement à vendre - Paris 2ème - 710 000 € - 2 pièces, 1 chambre, 46,1 m², Étage 3/6"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/249587255.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 455 000 € - 2 pièces, 1 chambre, 49 m², Étage 5/6"
https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/249514913.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 19ème - 365 000 € - 2 pièces, 1 chambre, 44 m², Étage 2/6"
https://www.bellesdemeures.com/248819777/detail.htm,"Appartement à vendre - Paris 8ème - 3 990 000 € - 5 pièces, 3 chambres, 197 m², Étage 3/8"
https://www.seloger.com/annonces/achat/appartement/paris-5eme-75/jardin-des-plantes/248706409.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 5ème - 695 000 € - 2 pièces, 1 chambre, 57 m², Étage 1/6"
https://www.bellesdemeures.com/245242803/detail.htm,"Appartement à vendre - Paris 7ème - 2 380 000 € - 5 pièces, 3 chambres, 124,5 m², Étage 6/7"
https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/grange-aux-belles-terrage/245033253.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 10ème - 539 000 € - 3 pièces, 2 chambres, 63 m², Étage 1/6"
https://www.bellesdemeures.com/240812663/detail.htm,"Appartement à vendre - Paris 7ème - 765 000 € - 3 pièces, 2 chambres, 51 m², Étage 1/8"
https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/240469101.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 20ème - 575 000 € - 4 pièces, 3 chambres, 89 m², Étage 2/10"
